"applicant_id","applicant_date","applicant_time","cust_id","applicant_income","coapplicant_income","credit_history","property_area","loan_amount","loan_amount_term","loan_account_id"
"LP003541","20240311","095512","CI00001532","3173","0","1.00","Semiurban","74","360","LA3333001532"
"LP003542","20240312","111550","CI00001533","2583","2330","1.00","Rural","125","360","LA3333001533"
"LP003543","20240312","131421","CI00001534","2499","2458","1.00","Semiurban","160","360","LA3333001534"
"LP003544","20240312","142728","CI00001535","3523","3230","0.00","Rural","152","360","LA3333001535"
"LP003545","20240312","152512","CI00001536","3083","2168","1.00","Urban","126","360","LA3333001536"
"LP003546","20240312","103050","CI00001537","6333","4583","0.00","Semiurban","259","360","LA3333001537"
"LP003547","20240313","115520","CI00001538","2625","6250","1.00","Rural","187","360","LA3333001538"
"LP003548","20240313","131011","CI00001539","9083","0","1.00","Semiurban","228","360","LA3333001539"
"LP003549","20240313","140555","CI00001540","8750","4167","1.00","Rural","308","360","LA3333001540"
"LP003550","20240313","154707","CI00001541","2666","2083","1.00","Rural","95","360","LA3333001541"
"LP003551","20240313","101052","CI00001542","5500","0","0.00","Rural","105","360","LA3333001542"
"LP003552","20240314","114513","CI00001543","2423","505","1.00","Semiurban","130","360","LA3333001543"
"LP003553","20240314","132149","CI00001544","3813","0","1.00","Urban","116","180","LA3333001544"
"LP003554","20240314","143428","CI00001545","3074","1083","1.00","Semiurban","146","360","LA3333001545"
"LP003555","20240314","153549","CI00001546","8333","3167","1.00","Rural","165","360","LA3333001546"
"LP003556","20240314","095512","CI00001547","3875","0","1.00","Urban","67","360","LA3333001547"
"LP003557","20240314","111550","CI00001548","4213","0","1.00","Urban","80","360","LA3333001548"
"LP003558","20240315","131421","CI00001549","3000","1666","0.00","Urban","100","480","LA3333001549"
"LP003559","20240315","142728","CI00001550","5167","3167","1.00","Semiurban","200","360","LA3333001550"
"LP003560","20240315","152512","CI00001551","4723","0","1.00","Semiurban","81","360","LA3333001551"
"LP003561","20240315","103050","CI00001552","2038","4027","1.00","Rural","100","360","LA3333001552"
"LP003562","20240315","115520","CI00001553","2362","0","1.00","Urban","55","360","LA3333001553"
"LP003563","20240316","131011","CI00001554","5333","2400","0.00","Rural","200","360","LA3333001554"
"LP003564","20240316","140555","CI00001555","5000","3667","1.00","Semiurban","236","360","LA3333001555"
"LP003565","20240316","154707","CI00001556","5384","0","1.00","Semiurban","150","360","LA3333001556"
"LP003566","20240316","101052","CI00001557","4750","2333","1.00","Urban","130","360","LA3333001557"
"LP003567","20240316","114513","CI00001558","5708","0","1.00","Rural","150","360","LA3333001558"
"LP003568","20240316","132149","CI00001559","3013","3033","0.00","Urban","95","300","LA3333001559"
"LP003569","20240317","143428","CI00001560","6822","0","1.00","Rural","141","360","LA3333001560"
"LP003570","20240317","153549","CI00001561","6216","0","1.00","Rural","133","360","LA3333001561"
"LP003571","20240317","095512","CI00001562","3754","3719","1.00","Rural","118",\N,"LA3333001562"
"LP003572","20240317","111550","CI00001563","2914","2130","1.00","Urban","150","300","LA3333001563"
"LP003573","20240317","131421","CI00001564","2747","2458","1.00","Semiurban","118","36","LA3333001564"
"LP003574","20240318","142728","CI00001565","2500","0","1.00","Semiurban","96","480","LA3333001565"
"LP003575","20240318","152512","CI00001566","5124","0","0.00","Rural","124",\N,"LA3333001566"
"LP003576","20240318","103050","CI00001567","6325","0","1.00","Semiurban","175","360","LA3333001567"
"LP003577","20240318","115520","CI00001568","19730","5266","1.00","Rural","570","360","LA3333001568"
"LP003578","20240318","131011","CI00001569","7830","2183","1.00","Rural","212","360","LA3333001569"
"LP003579","20240319","140555","CI00001570","15759","0","1.00","Semiurban","55","360","LA3333001570"
"LP003580","20240319","154707","CI00001571","3507","3148","1.00","Rural","212","360","LA3333001571"
"LP003581","20240319","101052","CI00001572","5185","0","1.00","Semiurban","155","360","LA3333001572"
"LP003582","20240319","114513","CI00001573","9323","7873","1.00","Rural","380","300","LA3333001573"
"LP003583","20240319","132149","CI00001574","3062","1987","0.00","Urban","111","180","LA3333001574"
"LP003584","20240319","143428","CI00001575","3747","2139","1.00","Urban","125","360","LA3333001575"
"LP003585","20240320","153549","CI00001576","2764","1459","1.00","Urban","110","360","LA3333001576"
"LP003586","20240320","095512","CI00001577","4817","923","1.00","Urban","120","180","LA3333001577"
"LP003587","20240320","111550","CI00001578","2166","2166","0.00","Urban","108","360","LA3333001578"
"LP003588","20240320","131421","CI00001579","8750","4996","1.00","Rural","130","360","LA3333001579"
"LP003589","20240320","142728","CI00001580","4310","0","0.00","Semiurban","130","360","LA3333001580"
"LP003590","20240321","152512","CI00001581","3069","0","1.00","Urban","71","480","LA3333001581"
"LP003591","20240321","103050","CI00001582","5391","0","1.00","Urban","130","360","LA3333001582"
"LP003592","20240321","115520","CI00001583","3333","2500","1.00","Semiurban","128","360","LA3333001583"
"LP003593","20240321","131011","CI00001584","5941","4232","1.00","Semiurban","296","360","LA3333001584"
"LP003594","20240321","140555","CI00001585","6000","0","1.00","Urban","156","360","LA3333001585"
"LP003595","20240322","154707","CI00001586","7167","0","1.00","Urban","128","360","LA3333001586"
"LP003596","20240322","101052","CI00001587","4566","0","1.00","Urban","100","360","LA3333001587"
"LP003597","20240322","114513","CI00001588","3667","0","1.00","Urban","113","180","LA3333001588"
"LP003598","20240322","132149","CI00001589","2346","1600","1.00","Semiurban","132","360","LA3333001589"
"LP003599","20240322","143428","CI00001590","3500","2168","1.00","Rural","149","360","LA3333001590"
"LP003600","20240323","153549","CI00001591","3010","3136","0.00","Urban",\N,"360","LA3333001591"
"LP003601","20240323","095512","CI00001592","2333","2417","1.00","Urban","136","360","LA3333001592"
"LP003602","20240323","111550","CI00001593","2896","0","1.00","Urban","80","480","LA3333001593"
"LP003603","20240323","131421","CI00001594","5488","0","1.00","Rural","125","360","LA3333001594"
"LP003604","20240323","142728","CI00001595","5062","0","1.00","Rural","152","300","LA3333001595"
"LP003605","20240324","152512","CI00001596","9167","0","1.00","Rural","185","360","LA3333001596"
"LP003606","20240324","103050","CI00001597","5184","0","0.00","Semiurban","187","360","LA3333001597"
"LP003607","20240324","115520","CI00001598","2545","0","1.00","Urban","74","360","LA3333001598"
"LP003608","20240324","131011","CI00001599","9504","0","1.00","Rural","275","360","LA3333001599"
"LP003609","20240324","140555","CI00001600","2583","2115","0.00","Urban","120","360","LA3333001600"
"LP003610","20240324","154707","CI00001601","2553","1768","1.00","Urban","102","360","LA3333001601"
"LP003611","20240325","101052","CI00001602","1993","1625","1.00","Semiurban","113","180","LA3333001602"
"LP003612","20240325","114513","CI00001603","3100","1400","1.00","Urban","113","360","LA3333001603"
"LP003613","20240325","132149","CI00001604","3436","3809","1.00","Rural","100","360","LA3333001604"
"LP003614","20240325","143428","CI00001605","3276","484","0.00","Semiurban","135","360","LA3333001605"
"LP003615","20240325","153549","CI00001606","3180","0","0.00","Urban","71","360","LA3333001606"
"LP003616","20240326","095512","CI00001607","2412","2755","1.00","Rural","130","360","LA3333001607"
"LP003617","20240326","111550","CI00001608","3033","1459","1.00","Urban","95","360","LA3333001608"
"LP003618","20240326","131421","CI00001609","3902","1666","1.00","Rural","109","360","LA3333001609"
"LP003619","20240326","142728","CI00001610","5180","0","0.00","Urban","125","360","LA3333001610"
"LP003620","20240326","152512","CI00001611","1500","1800","0.00","Semiurban","103","360","LA3333001611"
"LP003621","20240326","103050","CI00001612","2889","0","0.00","Urban","45","180","LA3333001612"
"LP003622","20240327","115520","CI00001613","14911","14507","1.00","Semiurban","130","360","LA3333001613"
"LP003623","20240327","131011","CI00001614","2755","0","1.00","Rural","65","300","LA3333001614"
"LP003624","20240327","140555","CI00001615","2500","20000","1.00","Semiurban","103","360","LA3333001615"
"LP003625","20240327","154707","CI00001616","2860","2988","1.00","Urban","138","360","LA3333001616"
"LP003626","20240327","101052","CI00001617","1963","0","1.00","Semiurban","53","360","LA3333001617"
"LP003627","20240328","114513","CI00001618","7441","0","1.00","Rural","194","360","LA3333001618"
"LP003628","20240328","132149","CI00001619","4547","0","1.00","Semiurban","115","360","LA3333001619"
"LP003629","20240328","143428","CI00001620","1173","1594","1.00","Rural","28","180","LA3333001620"
"LP003630","20240328","153549","CI00001621","2167","2400","1.00","Urban","115","360","LA3333001621"
"LP003631","20240328","095512","CI00001622","7600","0","1.00","Semiurban","92","360","LA3333001622"
"LP003632","20240329","111550","CI00001623","2157","1788","1.00","Urban","104","360","LA3333001623"
"LP003633","20240329","131421","CI00001624","2213","0","1.00","Rural","66","360","LA3333001624"
"LP003634","20240329","142728","CI00001625","8300","0","0.00","Semiurban","152","300","LA3333001625"
"LP003635","20240329","152512","CI00001626","2231","2774","0.00","Urban","176","360","LA3333001626"
"LP003636","20240329","103050","CI00001627","81000","0","0.00","Rural","360","360","LA3333001627"
"LP003637","20240329","115520","CI00001628","3867","0","1.00","Semiurban","62","360","LA3333001628"
"LP003638","20240330","131011","CI00001629","6256","0","0.00","Urban","160","360","LA3333001629"
"LP003639","20240330","140555","CI00001630","2274","5211","0.00","Semiurban","117","360","LA3333001630"
"LP003640","20240330","154707","CI00001631","6166","13983","1.00","Rural","102","360","LA3333001631"
"LP003641","20240330","101052","CI00001632","2513","1110","1.00","Semiurban","107","360","LA3333001632"
"LP003642","20240330","114513","CI00001633","6096","0","0.00","Rural","218","360","LA3333001633"
"LP003643","20240331","132149","CI00001634","4333","0","1.00","Urban","66","480","LA3333001634"
"LP003644","20240331","143428","CI00001635","2253","2033","1.00","Rural","110","360","LA3333001635"
"LP003645","20240331","153549","CI00001636","3844","0","1.00","Urban","105","360","LA3333001636"
"LP003646","20240331","095512","CI00001637","2149","3237","0.00","Semiurban","178","360","LA3333001637"
"LP003647","20240331","111550","CI00001638","2995","0","1.00","Urban","60","360","LA3333001638"
"LP003648","20240331","131421","CI00001639","3887","1517","0.00","Semiurban","105","360","LA3333001639"
